"unique_ID","scientific_name_original","genus_MG","family_MG","scientific_name_WFO","scientific_name_authorship","family_WFO","latitude","longitude","subregion","replicate","date","collector","sample","num_leaves","leaf_area_cm2","leaf_length_cm","avg_leaf_width_cm","max_leaf_width_cm","leaf_thickness_mm","leaf_fresh_wgt_g","leaf_dry_wgt_g","twig_fresh_g","twig_dry_g","lma","fwc","succulence","ldmc","lwr","twig_fwc"
"709_4_langeberg","Tetraria compar","Tetraria","Cyperaceae","Schoenus compar","L.","Cyperaceae",-33.9267,21.06477,"langeberg","5C",2012-07-09,"JAS",4,"1",7.56,60.9,0.1,0.2,0.961,0.752,0.359,NA,NA,0.047486772,1.094707521,0.051984127,0.477393617,609,NA
"709_4_langeberg","Tetraria compar","Tetraria","Cyperaceae","Schoenus compar","L.","Cyperaceae",-33.9267,21.06477,"langeberg","1L",2012-07-09,"JAS",4,"3",5.59,24,0.09,0.09,0.446,0.278,0.155,NA,NA,0.027728086,0.793548387,0.022003578,0.557553957,266.6666667,NA
"709_4_langeberg","Tetraria compar","Tetraria","Cyperaceae","Schoenus compar","L.","Cyperaceae",-33.9267,21.06477,"langeberg","3C",2012-07-09,"JAS",4,"1",8.11,68.5,0.1,0.2,1.054,0.678,0.315,NA,NA,0.038840937,1.152380952,0.044759556,0.46460177,685,NA
"709_4_langeberg","Tetraria compar","Tetraria","Cyperaceae","Schoenus compar","L.","Cyperaceae",-33.9267,21.06477,"langeberg","2C",2012-07-09,"JAS",4,"1",5.12,46.1,0.1,0.2,0.848,0.442,0.253,NA,NA,0.049414063,0.747035573,0.036914063,0.57239819,461,NA
"709_4_langeberg","Tetraria compar","Tetraria","Cyperaceae","Schoenus compar","L.","Cyperaceae",-33.9267,21.06477,"langeberg","4L",2012-07-09,"JAS",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709_5_langeberg","Restio gaudichaudianus","Restio","Restionaceae","Restio gaudichaudianus","Kunth","Restionaceae",-33.9267,21.06477,"langeberg","1",2012-07-09,"JAS",5,"stem",24.46,59.3,0.4,0.8,1.742,3.723,2.171,NA,NA,0.088757155,0.714877936,0.063450531,0.583131883,148.25,NA
"709_5_langeberg","Restio gaudichaudianus","Restio","Restionaceae","Restio gaudichaudianus","Kunth","Restionaceae",-33.9267,21.06477,"langeberg","2",2012-07-09,"JAS",5,"stem",13.25,52.4,0.3,0.6,1.41,1.788,1.018,NA,NA,0.076830189,0.756385069,0.058113208,0.56935123,174.6666667,NA
"709_5_langeberg","Restio gaudichaudianus","Restio","Restionaceae","Restio gaudichaudianus","Kunth","Restionaceae",-33.9267,21.06477,"langeberg","5",2012-07-09,"JAS",5,"stem",18.19,59,0.3,0.8,1.786,2.927,1.684,NA,NA,0.09257834,0.738123515,0.06833425,0.575333106,196.6666667,NA
"709_5_langeberg","Restio gaudichaudianus","Restio","Restionaceae","Restio gaudichaudianus","Kunth","Restionaceae",-33.9267,21.06477,"langeberg","4",2012-07-09,"JAS",5,"stem",13.99,82.8,0.2,0.3,1.774,2.154,1.269,NA,NA,0.090707648,0.697399527,0.063259471,0.58913649,414,NA
"709_5_langeberg","Restio gaudichaudianus","Restio","Restionaceae","Restio gaudichaudianus","Kunth","Restionaceae",-33.9267,21.06477,"langeberg","3",2012-07-09,"JAS",5,"stem",14.44,47.7,0.3,0.7,1.228,1.918,1.216,NA,NA,0.084210526,0.577302632,0.048614958,0.633993743,159,NA
"709_6_langeberg","Rafnia capensis","Rafnia","Fabaceae","Rafnia capensis","(L.) Schinz","Fabaceae",-33.9267,21.06477,"langeberg","1",2012-07-09,"JAS",6,"3",9.93,4.7,0.8,1.1,0.644,0.639,0.314,0.833,0.483,0.031621349,1.035031847,0.032729104,0.491392801,5.875,0.724637681
"709_6_langeberg","Rafnia capensis","Rafnia","Fabaceae","Rafnia capensis","(L.) Schinz","Fabaceae",-33.9267,21.06477,"langeberg","2",2012-07-09,"JAS",6,"3",18.98,5.1,1.3,1.9,0.637,1.289,0.63,0.552,0.33,0.033192835,1.046031746,0.034720759,0.48875097,3.923076923,0.672727273
"709_6_langeberg","Rafnia capensis","Rafnia","Fabaceae","Rafnia capensis","(L.) Schinz","Fabaceae",-33.9267,21.06477,"langeberg","3",2012-07-09,"JAS",6,"3",13.93,5.1,1,1.5,0.802,1.283,0.689,1.103,0.648,0.049461594,0.862119013,0.04264178,0.537022603,5.1,0.702160494
"709_6_langeberg","Rafnia capensis","Rafnia","Fabaceae","Rafnia capensis","(L.) Schinz","Fabaceae",-33.9267,21.06477,"langeberg","5",2012-07-09,"JAS",6,"3",14.64,4.2,0.9,1.2,1.081,1.303,0.592,0.867,0.5,0.040437158,1.201013514,0.048565574,0.454336147,4.666666667,0.734
"709_6_langeberg","Rafnia capensis","Rafnia","Fabaceae","Rafnia capensis","(L.) Schinz","Fabaceae",-33.9267,21.06477,"langeberg","4",2012-07-09,"JAS",6,"3",17.63,4.5,1.5,2.2,0.953,1.915,1.004,0.919,0.579,0.056948383,0.907370518,0.051673284,0.524281984,3,0.587219344
"709_7_langeberg","Willdenowia glomerata","Willdenowia","Restionaceae","Willdenowia glomerata","(Thunb.) H.P.Linder","Restionaceae",-33.9267,21.06477,"langeberg","5",2012-07-09,"JAS",7,"stem",12.04,31.6,0.4,0.8,1.242,1.655,0.89,0.244,0.162,0.073920266,0.859550562,0.063538206,0.53776435,79,0.50617284
"709_7_langeberg","Willdenowia glomerata","Willdenowia","Restionaceae","Willdenowia glomerata","(Thunb.) H.P.Linder","Restionaceae",-33.9267,21.06477,"langeberg","4",2012-07-09,"JAS",7,"stem",6.02,17.6,0.3,0.6,1.366,0.696,0.383,0.299,0.193,0.063621262,0.817232376,0.051993355,0.550287356,58.66666667,0.549222798
"709_7_langeberg","Willdenowia glomerata","Willdenowia","Restionaceae","Willdenowia glomerata","(Thunb.) H.P.Linder","Restionaceae",-33.9267,21.06477,"langeberg","1",2012-07-09,"JAS",7,"stem",11.65,21.9,0.5,1.1,1.762,1.514,0.874,0.25,0.155,0.075021459,0.732265446,0.054935622,0.577278732,43.8,0.612903226
"709_7_langeberg","Willdenowia glomerata","Willdenowia","Restionaceae","Willdenowia glomerata","(Thunb.) H.P.Linder","Restionaceae",-33.9267,21.06477,"langeberg","3",2012-07-09,"JAS",7,"stem",11.08,29.3,0.4,0.7,1.342,1.394,0.808,0.512,0.29,0.072924188,0.725247525,0.052888087,0.579626973,73.25,0.765517241
"709_7_langeberg","Willdenowia glomerata","Willdenowia","Restionaceae","Willdenowia glomerata","(Thunb.) H.P.Linder","Restionaceae",-33.9267,21.06477,"langeberg","2",2012-07-09,"JAS",7,"stem",7.84,29.4,0.3,0.6,1.754,1.237,0.627,0.568,0.355,0.07997449,0.972886762,0.077806122,0.506871463,98,0.6
"709_8_langeberg","Ficinia deusta","Ficinia","Cyperaceae","Ficinia deusta","(P.J.Bergius) Levyns","Cyperaceae",-33.9267,21.06477,"langeberg","4L",2012-07-09,"JAS",8,"3",4.28,13.9,0.1,0.2,0.634,0.292,0.123,NA,NA,0.028738318,1.37398374,0.039485981,0.421232877,139,NA
"709_8_langeberg","Ficinia deusta","Ficinia","Cyperaceae","Ficinia deusta","(P.J.Bergius) Levyns","Cyperaceae",-33.9267,21.06477,"langeberg","5C",2012-07-09,"JAS",8,"stem",4.6,42.3,0.1,0.2,0.907,0.501,0.248,NA,NA,0.053913043,1.02016129,0.055,0.49500998,423,NA
"709_8_langeberg","Ficinia deusta","Ficinia","Cyperaceae","Ficinia deusta","(P.J.Bergius) Levyns","Cyperaceae",-33.9267,21.06477,"langeberg","4C",2012-07-09,"JAS",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709_8_langeberg","Ficinia deusta","Ficinia","Cyperaceae","Ficinia deusta","(P.J.Bergius) Levyns","Cyperaceae",-33.9267,21.06477,"langeberg","1C",2012-07-09,"JAS",8,"stem",5.25,46.2,0.1,0.2,0.978,0.544,0.249,NA,NA,0.047428571,1.184738956,0.056190476,0.457720588,462,NA
"709_8_langeberg","Ficinia deusta","Ficinia","Cyperaceae","Ficinia deusta","(P.J.Bergius) Levyns","Cyperaceae",-33.9267,21.06477,"langeberg","3C",2012-07-09,"JAS",8,"stem",3.69,34.7,0.1,0.2,0.826,0.407,0.181,NA,NA,0.049051491,1.248618785,0.061246612,0.444717445,347,NA
"709_8_langeberg","Ficinia deusta","Ficinia","Cyperaceae","Ficinia deusta","(P.J.Bergius) Levyns","Cyperaceae",-33.9267,21.06477,"langeberg","2C",2012-07-09,"JAS",8,"stem",3.57,33.3,0.1,0.2,0.874,0.407,0.18,NA,NA,0.050420168,1.261111111,0.063585434,0.442260442,333,NA
"709_8_langeberg","Ficinia deusta","Ficinia","Cyperaceae","Ficinia deusta","(P.J.Bergius) Levyns","Cyperaceae",-33.9267,21.06477,"langeberg","1L",2012-07-09,"JAS",8,"4",3.28,7.5,0.1,0.1,0.734,0.232,0.101,NA,NA,0.030792683,1.297029703,0.039939024,0.435344828,75,NA
"709_8_langeberg","Ficinia deusta","Ficinia","Cyperaceae","Ficinia deusta","(P.J.Bergius) Levyns","Cyperaceae",-33.9267,21.06477,"langeberg","2L",2012-07-09,"JAS",8,"2",1.82,14.3,0.1,0.1,0.627,0.132,0.06,NA,NA,0.032967033,1.2,0.03956044,0.454545455,143,NA
"709_8_langeberg","Ficinia deusta","Ficinia","Cyperaceae","Ficinia deusta","(P.J.Bergius) Levyns","Cyperaceae",-33.9267,21.06477,"langeberg","5L",2012-07-09,"JAS",8,"2",1.89,7.3,0.1,0.1,0.497,0.133,0.054,NA,NA,0.028571429,1.462962963,0.041798942,0.406015038,73,NA
"709_8_langeberg","Ficinia deusta","Ficinia","Cyperaceae","Ficinia deusta","(P.J.Bergius) Levyns","Cyperaceae",-33.9267,21.06477,"langeberg","3L",2012-07-09,"JAS",8,"4",2.38,6,0.1,0.1,0.518,0.182,0.08,NA,NA,0.033613445,1.275,0.042857143,0.43956044,60,NA
"709_9_langeberg","Rafnia capensis","Rafnia","Fabaceae","Rafnia capensis","(L.) Schinz","Fabaceae",-33.9267,21.06477,"langeberg","4",2012-07-09,"JAS",9,"15",13.12,1.5,0.7,1.1,0.483,0.674,0.224,0.721,0.344,0.017073171,2.008928571,0.03429878,0.332344214,2.142857143,1.095930233
"709_9_langeberg","Rafnia capensis","Rafnia","Fabaceae","Rafnia capensis","(L.) Schinz","Fabaceae",-33.9267,21.06477,"langeberg","5",2012-07-09,"JAS",9,"15",14.55,1.4,0.8,1.1,0.55,0.818,0.304,0.568,0.258,0.020893471,1.690789474,0.03532646,0.371638142,1.75,1.201550388
"709_9_langeberg","Rafnia capensis","Rafnia","Fabaceae","Rafnia capensis","(L.) Schinz","Fabaceae",-33.9267,21.06477,"langeberg","1",2012-07-09,"JAS",9,"15",13.46,1.3,0.9,1.2,0.57,0.716,0.273,0.674,0.303,0.020282318,1.622710623,0.032912333,0.381284916,1.444444444,1.224422442
"709_9_langeberg","Rafnia capensis","Rafnia","Fabaceae","Rafnia capensis","(L.) Schinz","Fabaceae",-33.9267,21.06477,"langeberg","3",2012-07-09,"JAS",9,"15",14.96,1.4,0.5,0.9,0.532,0.758,0.289,0.81,0.345,0.019318182,1.62283737,0.031350267,0.381266491,2.8,1.347826087
"709_9_langeberg","Rafnia capensis","Rafnia","Fabaceae","Rafnia capensis","(L.) Schinz","Fabaceae",-33.9267,21.06477,"langeberg","2",2012-07-09,"JAS",9,"15",15.32,1.2,1,1.3,0.512,0.744,0.257,0.682,0.29,0.016775457,1.894941634,0.031788512,0.345430108,1.2,1.351724138
"719_1_baviaanskloof","Protea eximia","Protea","Proteaceae","Protea eximia","(Knight) Fourc.","Proteaceae",-33.69701,24.11973,"baviaanskloof","3",2011-07-19,"JAS",1,"1",33.82,10.6,3.2,3.9,0.58,1.574,0.726,2.031,1.047,0.021466588,1.168044077,0.025073921,0.461245235,3.3125,0.93982808
"719_1_baviaanskloof","Protea eximia","Protea","Proteaceae","Protea eximia","(Knight) Fourc.","Proteaceae",-33.69701,24.11973,"baviaanskloof","1",2011-07-19,"JAS",1,"1",30.6,11,2.8,3.5,0.479,1.31,0.494,1.619,0.623,0.016143791,1.651821862,0.026666667,0.377099237,3.928571429,1.598715891
"719_1_baviaanskloof","Protea eximia","Protea","Proteaceae","Protea eximia","(Knight) Fourc.","Proteaceae",-33.69701,24.11973,"baviaanskloof","2",2011-07-19,"JAS",1,"1",41.13,11.4,3.6,4.6,0.638,2.327,1.082,2.039,0.068,0.026306832,1.15064695,0.030269876,0.464976364,3.166666667,28.98529412
"719_10_baviaanskloof","Agathosma mundtii",NA,NA,"Agathosma mundtii","Cham.","Rutaceae",-33.69701,24.11973,"baviaanskloof","1",2011-07-19,"JAS",10,"45",2.75,0.62,0.11,0.11,0.346,0.124,0.061,0.217,0.138,0.022181818,1.032786885,0.022909091,0.491935484,5.636363636,0.572463768
"719_10_baviaanskloof","Agathosma mundtii",NA,NA,"Agathosma mundtii","Cham.","Rutaceae",-33.69701,24.11973,"baviaanskloof","2",2011-07-19,"JAS",10,"42",2.7,0.54,0.15,0.16,0.383,0.092,0.047,0.265,0.169,0.017407407,0.957446809,0.016666667,0.510869565,3.6,0.568047337
"719_10_baviaanskloof","Agathosma mundtii",NA,NA,"Agathosma mundtii","Cham.","Rutaceae",-33.69701,24.11973,"baviaanskloof","3",2011-07-19,"JAS",10,"47",3.16,0.53,0.15,0.15,0.339,0.148,0.073,0.155,0.099,0.023101266,1.02739726,0.023734177,0.493243243,3.533333333,0.565656566
"719_11_baviaanskloof","Erica strigilifolia","Erica","Ericaceae","Erica strigilifolia","Salisb.","Ericaceae",-33.69701,24.11973,"baviaanskloof","2",2011-07-19,"JAS",11,"51",3.85,0.56,0.14,0.18,0.506,0.199,0.112,0.352,0.196,0.029090909,0.776785714,0.022597403,0.56281407,4,0.795918367
"719_11_baviaanskloof","Erica strigilifolia","Erica","Ericaceae","Erica strigilifolia","Salisb.","Ericaceae",-33.69701,24.11973,"baviaanskloof","1",2011-07-19,"JAS",11,"60",3.98,0.51,0.13,0.16,0.418,0.2,0.104,0.669,0.401,0.026130653,0.923076923,0.024120603,0.52,3.923076923,0.668329177
"719_11_baviaanskloof","Erica strigilifolia","Erica","Ericaceae","Erica strigilifolia","Salisb.","Ericaceae",-33.69701,24.11973,"baviaanskloof","3",2011-07-19,"JAS",11,"71",4.09,0.46,0.15,1.6,0.355,0.174,0.09,0.421,0.246,0.02200489,0.933333333,0.020537897,0.517241379,3.066666667,0.711382114
"719_12_baviaanskloof","Erica newdigateae","Erica","Ericaceae","Erica newdigateae","Dulfer","Ericaceae",-33.69701,24.11973,"baviaanskloof","1",2011-07-19,"JAS",12,"100",1.5,0.36,0.08,0.08,0.193,0.058,0.027,0.196,0.126,0.018,1.148148148,0.020666667,0.465517241,4.5,0.555555556
"719_12_baviaanskloof","Erica newdigateae","Erica","Ericaceae","Erica newdigateae","Dulfer","Ericaceae",-33.69701,24.11973,"baviaanskloof","2",2011-07-19,"JAS",12,"130",1.58,0.25,0.08,0.09,0.175,0.057,0.018,0.294,0.193,0.011392405,2.166666667,0.024683544,0.315789474,3.125,0.523316062
"719_12_baviaanskloof","Erica newdigateae","Erica","Ericaceae","Erica newdigateae","Dulfer","Ericaceae",-33.69701,24.11973,"baviaanskloof","3",2011-07-19,"JAS",12,"130",1.46,0.3,0.07,0.07,0.209,0.051,0.025,0.27,0.183,0.017123288,1.04,0.017808219,0.490196078,4.285714286,0.475409836
"719_13_baviaanskloof","Themeda triandra","Themeda","Poaceae","Themeda triandra","Forssk.","Poaceae",-33.69701,24.11973,"baviaanskloof","2",2011-07-19,"JAS",13,"3",6.28,15.4,0.1,0.3,0.252,0.175,0.078,0.25,0.132,0.012420382,1.243589744,0.01544586,0.445714286,154,0.893939394
"719_13_baviaanskloof","Themeda triandra","Themeda","Poaceae","Themeda triandra","Forssk.","Poaceae",-33.69701,24.11973,"baviaanskloof","3",2011-07-19,"JAS",13,"4",6.79,11.2,0.1,0.3,0.263,0.191,0.085,0.135,0.066,0.012518409,1.247058824,0.015611193,0.445026178,112,1.045454545
"719_13_baviaanskloof","Themeda triandra","Themeda","Poaceae","Themeda triandra","Forssk.","Poaceae",-33.69701,24.11973,"baviaanskloof","1",2011-07-19,"JAS",13,"3",4.84,11.2,0.1,0.2,0.251,0.13,0.062,0.152,0.08,0.012809917,1.096774194,0.014049587,0.476923077,112,0.9
"719_14_baviaanskloof","Anthospermum aethiopicum","Anthospermum","Rubiaceae","Anthospermum aethiopicum","L.","Rubiaceae",-33.69701,24.11973,"baviaanskloof","3",2011-07-19,"JAS",14,"60",2.22,0.49,0.06,0.09,0.2,0.057,0.019,0.533,0.254,0.008558559,2,0.017117117,0.333333333,8.166666667,1.098425197
"719_14_baviaanskloof","Anthospermum aethiopicum","Anthospermum","Rubiaceae","Anthospermum aethiopicum","L.","Rubiaceae",-33.69701,24.11973,"baviaanskloof","1",2011-07-19,"JAS",14,"55",2.79,0.55,0.05,0.15,0.2,0.082,0.028,0.257,0.128,0.010035842,1.928571429,0.019354839,0.341463415,11,1.0078125
"719_14_baviaanskloof","Anthospermum aethiopicum","Anthospermum","Rubiaceae","Anthospermum aethiopicum","L.","Rubiaceae",-33.69701,24.11973,"baviaanskloof","2",2011-07-19,"JAS",14,"50",1.77,0.48,0.07,0.11,0.2,0.044,0.017,0.128,0.069,0.00960452,1.588235294,0.015254237,0.386363636,6.857142857,0.855072464
"719_15_baviaanskloof","Helichrysum odoratissimum","Helichrysum","Asteraceae","Helichrysum odoratissimum","Sweet","Asteraceae",-33.69701,24.11973,"baviaanskloof","2",2011-07-19,"JAS",15,"14",4.99,1.8,0.4,0.5,0.267,0.072,0.022,0.167,0.086,0.004408818,2.272727273,0.01002004,0.305555556,4.5,0.941860465
"719_15_baviaanskloof","Helichrysum odoratissimum","Helichrysum","Asteraceae","Helichrysum odoratissimum","Sweet","Asteraceae",-33.69701,24.11973,"baviaanskloof","1",2011-07-19,"JAS",15,"16",6.45,1.6,0.3,0.4,0.195,0.086,0.025,0.073,0.028,0.003875969,2.44,0.009457364,0.290697674,5.333333333,1.607142857
"719_15_baviaanskloof","Helichrysum odoratissimum","Helichrysum","Asteraceae","Helichrysum odoratissimum","Sweet","Asteraceae",-33.69701,24.11973,"baviaanskloof","3",2011-07-19,"JAS",15,"20",4.11,1.1,0.3,0.3,0.222,0.054,0.017,0.078,0.042,0.004136253,2.176470588,0.009002433,0.314814815,3.666666667,0.857142857
"719_16_baviaanskloof","Erica thamnoides","Erica","Ericaceae","Erica thamnoides","E.G.H.Oliv.","Ericaceae",-33.69701,24.11973,"baviaanskloof","2",2011-07-19,"JAS",16,"200",0.49,0.25,0.02,0.06,0.2,0.026,0.014,0.167,0.101,0.028571429,0.857142857,0.024489796,0.538461538,12.5,0.653465347
"719_16_baviaanskloof","Erica thamnoides","Erica","Ericaceae","Erica thamnoides","E.G.H.Oliv.","Ericaceae",-33.69701,24.11973,"baviaanskloof","1",2011-07-19,"JAS",16,"160",0.32,0.19,0.01,0.01,0.1,0.015,0.008,0.506,0.305,0.025,0.875,0.021875,0.533333333,19,0.659016393
"719_16_baviaanskloof","Erica thamnoides","Erica","Ericaceae","Erica thamnoides","E.G.H.Oliv.","Ericaceae",-33.69701,24.11973,"baviaanskloof","3",2011-07-19,"JAS",16,"160",0.47,0.22,0.02,0.04,0.2,0.018,0.008,0.235,0.147,0.017021277,1.25,0.021276596,0.444444444,11,0.598639456
"719_17_baviaanskloof","Clutia alaternoides","Clutia","Euphorbiaceae","Clutia alaternoides","L.","Peraceae",-33.69701,24.11973,"baviaanskloof","2",2011-07-19,"JAS",17,"6",3.43,1.6,0.4,0.5,0.722,0.19,0.071,0.416,0.222,0.020699708,1.676056338,0.034693878,0.373684211,4,0.873873874
"719_17_baviaanskloof","Clutia alaternoides","Clutia","Euphorbiaceae","Clutia alaternoides","L.","Peraceae",-33.69701,24.11973,"baviaanskloof","3",2011-07-19,"JAS",17,"9",5.89,2,0.3,0.5,0.74,0.314,0.103,0.184,0.088,0.017487267,2.048543689,0.03582343,0.328025478,6.666666667,1.090909091
"719_17_baviaanskloof","Clutia alaternoides","Clutia","Euphorbiaceae","Clutia alaternoides","L.","Peraceae",-33.69701,24.11973,"baviaanskloof","1",2011-07-19,"JAS",17,"7",4.29,1.9,0.3,0.5,0.636,0.218,0.076,0.252,0.118,0.017715618,1.868421053,0.033100233,0.348623853,6.333333333,1.13559322
"719_18_baviaanskloof","Cliffortia ilicifolia","Cliffortia","Rosaceae","Cliffortia ilicifolia","L.","Rosaceae",-33.69701,24.11973,"baviaanskloof","3",2011-07-19,"JAS",18,"11",7.89,1.3,0.6,0.7,0.296,0.23,0.111,0.303,0.165,0.014068441,1.072072072,0.015082383,0.482608696,2.166666667,0.836363636
"719_18_baviaanskloof","Cliffortia ilicifolia","Cliffortia","Rosaceae","Cliffortia ilicifolia","L.","Rosaceae",-33.69701,24.11973,"baviaanskloof","2",2011-07-19,"JAS",18,"11",8.44,1.5,0.6,1,0.32,0.243,0.112,0.31,0.159,0.013270142,1.169642857,0.015521327,0.46090535,2.5,0.949685535
"719_18_baviaanskloof","Cliffortia ilicifolia","Cliffortia","Rosaceae","Cliffortia ilicifolia","L.","Rosaceae",-33.69701,24.11973,"baviaanskloof","1",2011-07-19,"JAS",18,"11",7.71,1.5,0.5,0.8,0.304,0.219,0.099,0.19,0.097,0.012840467,1.212121212,0.015564202,0.452054795,3,0.958762887
"719_19_baviaanskloof","Metalasia pungens","Metalasia","Asteraceae","Metalasia pungens","D.Don","Asteraceae",-33.69701,24.11973,"baviaanskloof","1",2011-07-19,"JAS",19,"60",3.21,0.9,0.1,0.13,0.479,0.135,0.07,0.251,0.137,0.021806854,0.928571429,0.020249221,0.518518519,9,0.832116788
"719_19_baviaanskloof","Metalasia pungens","Metalasia","Asteraceae","Metalasia pungens","D.Don","Asteraceae",-33.69701,24.11973,"baviaanskloof","2",2011-07-19,"JAS",19,"80",4.03,0.63,0.15,0.17,0.288,0.139,0.077,0.372,0.198,0.0191067,0.805194805,0.015384615,0.553956835,4.2,0.878787879
"719_19_baviaanskloof","Metalasia pungens","Metalasia","Asteraceae","Metalasia pungens","D.Don","Asteraceae",-33.69701,24.11973,"baviaanskloof","3",2011-07-19,"JAS",19,"80",5.14,0.85,0.13,0.14,0.379,0.218,0.124,0.342,0.208,0.024124514,0.758064516,0.018287938,0.568807339,6.538461538,0.644230769
"719_2_baviaanskloof","Protea mundii","Protea","Proteaceae","Protea mundii","Klotzsch","Proteaceae",-33.69701,24.11973,"baviaanskloof","1",2011-07-19,"JAS",2,"1",15.42,8.7,1.8,2.5,0.58,0.886,0.429,0.953,0.49,0.027821012,1.065268065,0.029636835,0.484198646,4.833333333,0.944897959
"719_2_baviaanskloof","Protea mundii","Protea","Proteaceae","Protea mundii","Klotzsch","Proteaceae",-33.69701,24.11973,"baviaanskloof","2",2011-07-19,"JAS",2,"1",12.94,8.1,1.6,2.3,0.522,0.67,0.294,1.405,0.724,0.022720247,1.278911565,0.029057187,0.43880597,5.0625,0.940607735
"719_2_baviaanskloof","Protea mundii","Protea","Proteaceae","Protea mundii","Klotzsch","Proteaceae",-33.69701,24.11973,"baviaanskloof","3",2011-07-19,"JAS",2,"1",17.48,9.3,1.9,2.7,0.563,0.967,0.402,0.925,0.351,0.022997712,1.405472637,0.032322654,0.415718718,4.894736842,1.635327635
"719_20_baviaanskloof","Agathosma capensis","Agathosma","Rutaceae","Agathosma capensis","Druce","Rutaceae",-33.69701,24.11973,"baviaanskloof","2",2011-07-19,"JAS",20,"265",4.33,0.3,0.09,0.1,0.269,0.157,0.088,0.152,0.093,0.020323326,0.784090909,0.015935335,0.560509554,3.333333333,0.634408602
"719_20_baviaanskloof","Agathosma capensis","Agathosma","Rutaceae","Agathosma capensis","Druce","Rutaceae",-33.69701,24.11973,"baviaanskloof","3",2011-07-19,"JAS",20,"200",3.2,0.27,0.09,0.09,0.328,0.114,0.064,0.202,0.136,0.02,0.78125,0.015625,0.561403509,3,0.485294118
"719_20_baviaanskloof","Agathosma capensis","Agathosma","Rutaceae","Agathosma capensis","Druce","Rutaceae",-33.69701,24.11973,"baviaanskloof","1",2011-07-19,"JAS",20,"230",3.81,0.27,0.08,0.08,0.353,0.155,0.082,0.117,0.074,0.02152231,0.890243902,0.019160105,0.529032258,3.375,0.581081081
"719_21_baviaanskloof","Selago corymbosa","Selago","Scrophulariaceae","Selago corymbosa","L.","Scrophulariaceae",-33.69701,24.11973,"baviaanskloof","3",2011-07-19,"JAS",21,"170",3.09,0.48,0.03,0.03,0.3,0.1,0.035,0.144,0.081,0.011326861,1.857142857,0.021035599,0.35,16,0.777777778
"719_21_baviaanskloof","Selago corymbosa","Selago","Scrophulariaceae","Selago corymbosa","L.","Scrophulariaceae",-33.69701,24.11973,"baviaanskloof","2",2011-07-19,"JAS",21,"120",2.92,0.48,0.04,0.04,0.4,0.105,0.035,0.259,0.136,0.011986301,2,0.023972603,0.333333333,12,0.904411765
"719_21_baviaanskloof","Selago corymbosa","Selago","Scrophulariaceae","Selago corymbosa","L.","Scrophulariaceae",-33.69701,24.11973,"baviaanskloof","1",2011-07-19,"JAS",21,"100",2.68,0.49,0.05,0.05,0.5,0.115,0.045,0.158,0.084,0.016791045,1.555555556,0.026119403,0.391304348,9.8,0.880952381
"719_22_baviaanskloof","Pelargonium ovale","Pelargonium","Geraniaceae","Pelargonium ovale","(Burm.f.) L'Hér.","Geraniaceae",-33.69701,24.11973,"baviaanskloof","3",2011-07-19,"JAS",22,"2",4.41,3,0.9,1.4,0.376,0.13,0.03,0.031,0.009,0.006802721,3.333333333,0.022675737,0.230769231,3.333333333,2.444444444
"719_22_baviaanskloof","Pelargonium ovale","Pelargonium","Geraniaceae","Pelargonium ovale","(Burm.f.) L'Hér.","Geraniaceae",-33.69701,24.11973,"baviaanskloof","2",2011-07-19,"JAS",22,"1",6.11,3.7,1.7,2.4,0.417,0.199,0.048,0.168,0.055,0.007855974,3.145833333,0.024713584,0.24120603,2.176470588,2.054545455
"719_22_baviaanskloof","Pelargonium ovale","Pelargonium","Geraniaceae","Pelargonium ovale","(Burm.f.) L'Hér.","Geraniaceae",-33.69701,24.11973,"baviaanskloof","1",2011-07-19,"JAS",22,"1",0.538,3.7,1.5,2,0.402,0.185,0.054,0.193,0.064,0.100371747,2.425925926,0.243494424,0.291891892,2.466666667,2.015625
"719_23_baviaanskloof","Athrixia heterophylla","Athrixia","Asteraceae","Athrixia heterophylla","(Thunb.) Less.","Asteraceae",-33.69701,24.11973,"baviaanskloof","1",2011-07-19,"JAS",23,"20",2.85,0.12,0.2,0.2,0.34,0.075,0.029,0.105,0.05,0.010175439,1.586206897,0.016140351,0.386666667,0.6,1.1
"719_23_baviaanskloof","Athrixia heterophylla","Athrixia","Asteraceae","Athrixia heterophylla","(Thunb.) Less.","Asteraceae",-33.69701,24.11973,"baviaanskloof","2",2011-07-19,"JAS",23,"22",2.98,0.9,0.15,0.2,0.331,0.074,0.029,0.042,0.024,0.009731544,1.551724138,0.015100671,0.391891892,6,0.75
"719_23_baviaanskloof","Athrixia heterophylla","Athrixia","Asteraceae","Athrixia heterophylla","(Thunb.) Less.","Asteraceae",-33.69701,24.11973,"baviaanskloof","3",2011-07-19,"JAS",23,"11",2.03,1.5,0.2,0.2,0.229,0.038,0.014,0.045,0.024,0.006896552,1.714285714,0.01182266,0.368421053,7.5,0.875
